parlamentar_id,ano,emenda_numero,status,modalidade,beneficiario_nome,localidade_beneficiada,objetivo_titulo,valor
ALEPI-313,2026,202631570111,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,FLORIANO,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",85000.0
ALEPI-313,2026,202631570125,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,REGENERAÇÃO,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",85000.0
ALEPI-313,2026,202631570157,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,LUÍS CORREIA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",85000.0
ALEPI-313,2026,202631570178,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,CARACOL-PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",85000.0
ALEPI-313,2026,202631570202,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,TERESINA ,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",175000.0
ALEPI-313,2026,202631570204,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,CAMPINAS DO PIAUÍ,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570205,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,CANTO DO BURITI,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570206,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,TERESINA,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",165000.0
ALEPI-313,2026,202631570207,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,SÃO RAIMUNDO NONATO,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",185000.0
ALEPI-313,2026,202631570208,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,FLORIANO,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570209,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,REGENERAÇÃO,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570210,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,LUÍS CORREIA,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570211,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,CARACOL,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570212,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,FLORIANO,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",100000.0
ALEPI-313,2026,202631570213,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,MANOEL EMÍDIO,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",100000.0
ALEPI-313,2026,202631570272,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,REGENERAÇÃO,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-313,2026,202631570298,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,LOCALIDADE PAJEU DE FLORES,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-313,2026,202631570299,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DO TURISMO DO PIAUI - SETUR,SÃO BRÁS DO PIAUÍ,"AÇÃO QUE ENVOLVE A EXECUÇÃO DAS SEGUINTES ATIVIDADES:ACOMPANHAMENTO TÉCNICO AOS MUNICÍPIOS, PROMOÇÃO E DIVULGAÇÃO, REALIZAÇÃO DE PESQUISAS, PARTICIPAÇÃO DE FEIRAS E EVENTOS, APOIO À REALIZAÇÃO DE EVENTOS, INVENTARIO DA OFERTA TURÍSTICA, ELABORAÇÃO E EXECUÇÃO DO PLANO DE MARKETING.",85000.0
ALEPI-15,2026,202631580105,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,União,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",500000.0
ALEPI-15,2026,202631580107,Cancelada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Município de Floriano,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,500000.0
ALEPI-278,2026,202631590024,Cancelada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,SÃO JOÃO DA CANABRAVA,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,350000.0
ALEPI-278,2026,202631590025,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,DOM EXPEDITO LOPES,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-278,2026,202631590027,Aprovada,Transferências especiais (Município),ENCARGOS GERAIS DO ESTADO,CAPITÃO DE CAMPOS,REGISTRO DAS EMENDAS PARLAMENTARES PREVISTAS NA EC 58/2021.,200000.0
ALEPI-278,2026,202631590185,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de União,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-278,2026,202631590273,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Município de Floriano,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-278,2026,202631590279,Cancelada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,Município de Tanque,MELHORAR A QUALIDADE EM SAÚDE DO ESTADO DO PIAUÍ EM TODAS AS REGIÕES DE SAÚDE.,100000.0
ALEPI-278,2026,202631590328,Cancelada,Transferências com finalidade definida,FUNDO ESTADUAL DE SAÚDE - FUNSAUDE,IPIRANGA DO PIAUÍ,FORTALECER A REDE DE ATENÇAO À SAÚDE.,100000.0
ALEPI-20,2026,202631600077,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",90000.0
ALEPI-20,2026,202631600079,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,AGRICOLANDIA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-20,2026,202631600080,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,MIGUEL LEÃO,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-20,2026,202631600081,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",50000.0
ALEPI-20,2026,202631600082,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-20,2026,202631600083,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,JOSÉ DE FREITAS,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-20,2026,202631600085,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,ÁGUA BRANCA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600086,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,DEMERVAL LOBÃO,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600088,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,MONSENHOR GIL,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600090,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600091,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,LAGOA DO PIAUÍ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600092,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,CURRALINHOS,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600093,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,JOAQUIM PIRES ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",53000.0
ALEPI-20,2026,202631600094,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,ANGICAL DO PIAUÍ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",51000.0
ALEPI-20,2026,202631600135,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-20,2026,202631600136,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",220000.0
ALEPI-20,2026,202631600137,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",300000.0
ALEPI-20,2026,202631600138,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-20,2026,202631600139,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",180000.0
ALEPI-20,2026,202631600140,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-20,2026,202631600141,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",200000.0
ALEPI-20,2026,202631600142,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",500000.0
ALEPI-20,2026,202631600183,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,BURITI DOS MONTES,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",90000.0
ALEPI-20,2026,202631600184,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Aroazes,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",53000.0
ALEPI-20,2026,202631600250,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,AGRICOLÂNDIA,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,50000.0
ALEPI-20,2026,202631600251,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,MIGUEL LEÃO,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,100000.0
ALEPI-20,2026,202631600252,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,TERESINA,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,50000.0
ALEPI-20,2026,202631600253,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,TERESINA,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,100000.0
ALEPI-20,2026,202631600254,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,JOSÉ DE FREITAS,PROMOVER A REALIZAÇÃO DE ATIVIDADES DE INCLUSÃO DO JOVEM URBANO E RURAL NAS DIVERSAS POLÍTICAS PÚBLICAS E NAS GARANTIAS DE DIREITO DO ESTATUTO DA JUVENTUDE.,100000.0
ALEPI-20,2026,202631600290,Cancelada,Transferências com finalidade definida,COORDENADORIA DA JUVENTUDE DO ESTADO DO PIAUÍ - COJUV,AROAZES,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",53000.0
ALEPI-20,2026,202631600337,Aprovada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,PAES LANDIM ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",100000.0
ALEPI-331,2026,202631620030,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-331,2026,202631620031,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",400000.0
ALEPI-331,2026,202631620032,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,CAMPO MAIOR - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",350000.0
ALEPI-331,2026,202631620260,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,Teresina - Pi,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",250000.0
ALEPI-331,2026,202631620262,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,TERESINA - PI,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",400000.0
ALEPI-331,2026,202631620263,Cancelada,Transferências com finalidade definida,SECRETARIA DE ESTADO DA CULTURA DO PIAUÍ - SECULT,CAMPO MAIOR - PI ,"INCENTIVAR A PRODUÇÃO E DIFUSÃO DE BENS, SERVIÇOS E CONTEÚDOS CULTURAIS, BEM COMO A REALIZAÇÃO DAS ATIVIDADES DO CALENDÁRIO CULTURAL DO ESTADO.",350000.0
