parlamentar_id,ano,numero_ano,nome_proponente,nome_concedente,valor_total,objeto,situacao,tipo_termo
PI-EXEC-GOVERNADOR,2023,151/2023,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DO POVOADO AVE VERDE - ASPROVERDE,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99995.0,"O projeto propõe a implantação de produção orgânica de hortaliças, na Comunidade Ave Verde, em Teresina - PI, para atender 30 (trinta) produtores e seus familiares, por meio de aquisição de material permanente, locação de máquina pesada retroescavadeira, locação de máquina tipo trator agrícola, montagem de sistemas de irrigação por gotejamento, numa área de 2.000 m², no período de 6 (seis) meses, com enfoque na apropriação, avaliação e adaptação de novas tecnologias de exploração e de desenvolvimento integrado das atividades de produção e comercialização de hortaliça, que possibilite a geração de renda e a melhoria das condições de vida digna e o padrão alimentar das famílias.",,Colaboração
PI-EXEC-GOVERNADOR,2023,150/2023,COOPERATIVA DE TRABALHO DE PRESTAÇÃO DE SERVIÇOS PARA O DESENVOLVIMENTO RURAL SUSTENTÁVEL DA AGRICULTURA FAMILIAR - COOTAPI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99997.8,"A realidade da mulher rural se confronta cotidianamente na realização de atividades de cuidados com os filhos (a)s e companheiros, além das atividades que realizam ao redor de casa e na roça, podendo ser divididas em produtivas, reprodutivas e domésticas, se tornando naturalizadas como de responsabilidade estrita das mulheres, tornando seu trabalho (re) produtivo como ajuda das atividades realizadas pelos homens, obtendo uma menor remuneração, em comparação às atividades masculinas. Isso também acarreta num acúmulo de atividades e com uma dupla jornada de trabalho muitas mulheres rurais não conseguem participar de eventos ou dos espaços públicos e políticos como os sindicatos rurais, reuniões,sendo excluídas de espaços de participação política e dificultando o acesso a direitos sociais.",,Colaboração
PI-EXEC-GOVERNADOR,2023,149/2023,ASSOCIAÇÃO DE MORADORES DO POVOADO ÁRVORES VERDES E COMUNIDADES ADJACENTES,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99924.0,"Ofertar cursos profissionalizantes nas áreas da agricultura familiar, bombeira hidráulico, cuidadora de idoso e manicure e pedicure, destinados às mulheres do povoado Árvores Verdes e comunidades adjacentes, com o intuito de fomentar a geração de renda e o empoderamento feminino",,Colaboração
PI-EXEC-GOVERNADOR,2023,148/2023,"ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO DOS MORADORES DAS COMUNIDADES CACHOEIRA, JENIPAPEIRO, CANTO DOS BOIS E JARDIM","SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99998.8,"A atividade de suinocultura praticada hoje pela comunidade é extensiva, com manejo minimo, o que faz com que tenham animais com baixo rendimento de carcaça e carne de baixa qualidade, fazendo com que a atividade não seja rentável. O objetivo dessa proposta é melhorar as instalações, que hoje são inadequadas. Capacitar os produtores e suas familias para que possam assim, melhorar o manejo dos animais.",,Colaboração
PI-EXEC-GOVERNADOR,2023,147/2023,INSTITUTO AVANTE DE JUVENTUDE - INSTITUTO AVANTE ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99999.29,Realização de ações que possibilitem o acesso à arte e cultura como uma ferramenta educacional através da realização das oficinas de música e arte cênica (teatro e artes circenses) para 90 crianças e adolescentes do assentamento 8 de março a fim de promover a integração com meios culturais.,,Colaboração
PI-EXEC-GOVERNADOR,2023,146/2023,ASSOCIAÇÃO DE MULHERES ARTESÃS DE ESPERANTINA - AMAE,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",78655.24,"Contribuir para a melhoria das condições de vida e aumento na renda, através de investimentos na capacitação, produção , comercialização, aquisição de insumos e criação de uma marca personalizada aos produtos de 30 mulheres beneficiárias da Associação de mulheres artesãs de Esperantina- AMAE/PI.",,Colaboração
PI-EXEC-GOVERNADOR,2023,145/2023,ASSOCIAÇÃO COMUNITÁRIA PARA O DESENVOLVIMENTO DO VALE DO GUARIBAS - FAMCC ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",94599.6,"O projeto pretende desenvolver técnicas de manejo para os pequenos prodtores rurais no sistema de criação de ovinos, pasto e de confinamento dos animais , estimulando a ovinocultura na localidade Cipauba, município de Picos PI, onde será distribuído 5 matrizes e 1 reprodutor, por família beneficiaria, em um total de quinze familias, abrangendo pelo menos 45 entes dessas familias beficiadas.",,Colaboração
PI-EXEC-GOVERNADOR,2023,144/2023,INSTITUTO DE DESENVOLVIMENTO ECONÔMICO E INCENTIVO A EDUCAÇÃO E CULTURA - INSTITUTO AVANCE,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",77160.0,"A presente proposta traz como objeto o fomento às oportunidades produtivas para mulheres em situação de vulnerabilidade social, ocasionadas pela extrema pobreza. Aproveitando a forma de comércio que se mostrou viável nesse período de pandemia, o comércio virtual, este projeto desenvolverá com essas mulheres um trabalho de capacitação, através de oficinas para a confecção de produtos artesanais e a viabilidade de comercialização através de uma loja virtual que levará o nome do projeto, até posterior aquisição de espaço próprio para exposição dos produtos. As oficinas ofertadas serão: Oficina para produção de utilidades domésticas com chita (decorar panos de prato, confeccionar sousplat, jogos americanos, cases para notebookes).",,Colaboração
PI-EXEC-GOVERNADOR,2023,143/2023,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE INHUMA - PI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99139.0,"Proporcionar aos alunos da APAE de Inhuma um conhecimento sobre a arte popular a fim de mostrar seus valores e suas manifestações. Reconhecer que essa clientela e seus familiares também são produtores de cultura e podem manifestar seus costumes e crenças através da arte. Desenvolver a criatividade do aluno em um ambiente favorável ao fazer artístico comprometido com a contextualização e o manuseio de materiais diversos. Estabelecer um vínculo com as artes plásticas, reconhecendo que todos em uma comunidade são capazes de se manifestarem artisticamente, em âmbito municipal e estadual.",,Colaboração
PI-EXEC-GOVERNADOR,2023,142/2023,CENTRO DE ORGANIZAÇÃO COMUNITÁRIA E APOIO A INCLUSÃO SOCIAL - COCAIS ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99989.3,"Apoio para o fortalecimento das organizações produtivas das mulheres urbanas e rurais, fomentando a participação nos espaços de gestão social, contribuindo para a consolidação da autonomia econômica e ampliação do protagonismo das mulheres do território dos cocais.",,Colaboração
PI-EXEC-GOVERNADOR,2023,141/2023,ASSOCIAÇÃO DOS REMANECENTES DE QUILOMBOLOS DA COMUNIDADE ANGICAL,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",89800.0,"O projeto propõe a implantação de um sistema de produção de goma e farinha de mandioca, na Comunidade Angical, em Colônia do Piauí-PI, para atender 23 (vinte e très) produtores e seus familiares, por meio de aquisição de material permanente e capacitação para as famílias, no período de 12 (doze) meses, com enfoque na apropriação, avaliação e adaptação de novas tecnologias de exploração e de desenvolvimento integrado das atividades de produção e comercialização de goma e farinha, que possibilite a geração de renda e a melhoria das condições de vida digna e o padrão alimentar das famílias.",,Colaboração
PI-EXEC-GOVERNADOR,2023,140/2023,ASSOCIAÇÃO DOS AGRICULTORES E AGRICULTORAS FAMILIARES DA COMUNIDADE PARAGUAI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99947.16,"O projeto propõe a implementação de tecnologias mínimas de produção, na Comunidade Paraguai, em Colônia do Piauí-PI, para atender 21 (vinte e um) produtores e seus familiares, por meio de aquisição de material permanente (aquisição de sistema fotovoltaico e sistema de irrigação) e capacitação para as famílias, no período de 12 (doze) meses, com enfoque na apropriação, avaliação e adaptação de novas tecnologias de exploração e de desenvolvimento integrado das atividades de produção e comercialização, que possibilite a geração de renda e a melhoria das condições de vida digna e o padrão alimentar das famílias.",,Colaboração
PI-EXEC-GOVERNADOR,2023,139/2023,COMUNIDADE TERAPÊUTICA DA FAZENDA ÁGAPE-MATRIZ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99997.44,"Promover o acesso á Cultura através da música, aulas de violão e outros instrumentos musicais aos acolhidos na CT Fazenda Ágape.",,Colaboração
PI-EXEC-GOVERNADOR,2023,138/2023,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DE MÃE D'AGUA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99995.0,"O projeto propõe a implantação de roça comunitária orgânica de hortaliças e banana, no Povoado Mãe-D’água, em Novo Oriente - PI, para atender 13 (treze) produtores e seus familiares, por meio de aquisição de material permanente, locação de máquina pesada retroescavadeira, locação de máquina tipo trator agrícola, montagem de sistemas de irrigação por gotejamento, numa área de 2.000 m², no período de 6 (seis) meses, com enfoque na apropriação, avaliação e adaptação de novas tecnologias de exploração e de desenvolvimento integrado das atividades de produção e comercialização de hortaliça e banana, que possibilite a geração de renda e a melhoria das condições de vida digna e o padrão alimentar das famílias.",,Colaboração
PI-EXEC-GOVERNADOR,2023,137/2023,ASSOCIAÇÃO COMUNITÁRIA DOS MORADORES DAS LOCALIDADES CALDEIRÃO DO SACO CAATINGA DO SITIO ACEIRO E EMA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99998.0,"Promover a inclusão produtiva de 30 (trinta) familias nas localidades Caldeirão do saco, Caatinga do Sitio, Aceiro e Ema, a partir da implantação da atividade de criação de galinhas caipiras da raça canela preta, para garantir uma alternativa de geração de renda e ocupação de mão-de-obra familiar nas comunidades. A grande dificuldade enfrentada pela maioria das famílias de agricultores familiares é a fragilidade nos meios de geração de renda, sobretudo no momento atual em que vivenciamos uma grave pandemia que afeta a todos, e de maneira mais severa, as familias mais vulneráveis economicamente. Para isso, o projeto vai atender a 30 (trinta) familias, sendo 18 (dezoito) mulheres e 12 (doze) homens das comunidades, através da aquisição 900 galinhas e 60 galos caipiras da raça.",,Colaboração
PI-EXEC-GOVERNADOR,2023,136/2023,ASSOCIAÇÃO CULTURAL ACORDES DO CAMPESTRE,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",90858.68,"Despertar o interesse dos participantes pela música regional e através dessa arte desenvolver as potencialidades de cada um, com ações associadas a um suporte educacional a fim de minimizar as dificuldades no acompanhamento de aulas remotas e ainda complementar a alimentação dos participantes e das suas famílias, promovendo um alento em meio às dificuldades atuais.",,Colaboração
PI-EXEC-GOVERNADOR,2023,135/2023,ASSOCIAÇÃODO DESENVOLVIMENTOCOMUNITARIO DE SANTO ANTONIO,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",95935.4,"O projeto é composto por uma aquisição de kits para apicultores e capacitação sobre temas específicos voltados a cadeia produtivas da Apicultura, integrado com a temática do empreededorismo. A capacitação visa a todos os membros da Associação e ainda será trabalhada de forma planejada temáticas específicas para os dois grupos de jovens e das mulheres. Pelo potencial de geração de trabalho e renda que a cadeia produtiva da apicultura possui, seu desenvolvimento de forma sustentável pode constituir importante mecanismo econômico e social de amplos segmentos da população rural, que formam a maior parcela entre os trabalhadores dessa atividade. Espera-se ainda que com a aquisição das colméias haja uma melhoria na qualidade dos processos de produção nas cadeias da Apicultura.",,Colaboração
PI-EXEC-GOVERNADOR,2023,134/2023,ASSOCIAÇÃO CAMPONESA DO ESTADO PIAUÍ E BAHIA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",100000.0,"A ACEPIBA vêm desenvolvendo o trabalho de resgate, produção, melhoramento e multiplicação de sementes e mudas crioulas, variedades e locais na região sul do Piauí desde 2005. O trabalho inicia com 30 famílias e atualmente, já possui mais de 60 famílias envolvidas no trabalho com as sementes na região, especialmente as sementes de milho, feijão, arroz e mudas de mandioca. Importante ressaltar que já foram produzidos e comercializados mais de 100 toneladas de sementes de milho e feijão através desse trabalho desenvolvido.",,Colaboração
PI-EXEC-GOVERNADOR,2023,133/2023,INSTITUTO DE REINSERÇÃO SOCIAL - IRES,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99999.82,"O projeto propõe a realização de 10 (dez) Oficinas de Práticas Esportivas e Socioeducativas, com o intuito de prevenir o consumo e o tráfico de drogas, para adolescentes e jovens em situação de vulnerabilidade de social, no Bairro Barro Vermelho, no município de São João do Piauí, no período de 10 (dez) meses.",,Colaboração
PI-EXEC-GOVERNADOR,2023,132/2023,GRUPO OFICINA DA VIDA - FUNDAÇÃO DO GRUPO OFICINA DA VIDA ,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",98754.5,"Implantação de horta terapêutica, viveiro de plantas de pequenos porte e plantas aromáticas de forma integrada, na Comunidade Terapêutica Oficina da Vida, como instrumento de valorização do autocuidado, da geração de renda e oportunidades para os acolhidos.",,Colaboração
PI-EXEC-GOVERNADOR,2023,131/2023,ASSOCIAÇÃO COMUNITÁRIA DE RÁDIO DE SÃO JOÃO DO PIAUI,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",96087.18,"A Cultura sanjoanense é rica em diversidade, com ênfase nas de matriz africana, porém, muitos elementos vêm desaparecendo, correndo o risco de total extinção. Isso ocorre devido a falta de apoio técnico e financeiro para consolidação da identidade cultural, obrigando os detentores destes bens a buscarem formas de sobrevivência em outras atividades. Especialmente as atividades de matriz africana são atacadas pelo preconceito, levando comunidades a mergulharem no isolamento, causando desinteresse de jovens, e afastamento entre gerações e enfraquecimento da vida cultural no município. Com a pandemia causada pela COVI -19 este cenário se agravou, causando a paralisação total de atividades, dificuldades de sobrevivência dos agentes culturais e imposição de outras forma",,Colaboração
PI-EXEC-GOVERNADOR,2023,130/2023,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE DE ILHA GRANDE,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",92687.02,"O projeto propõe a realização de atividades de qualificação as pessoas com deficiência e suas famílias através de capacitação voltadas para a produção do artesanato de utilitários, com o intuito de potencializar as habilidades das pessoas com deficiência e suas variações, como também de seus responsáveis, em situação de vulnerabilidades, atendidos(as) na APAE, visando o fomento da autonomia, o incremento da renda e do fortalecimento de vínculos, no município de Ilha Grande, no período de 4 (quatro) meses.",,Colaboração
PI-EXEC-GOVERNADOR,2023,129/2023,INSTITUTO PROJETANDO O RESGATE DA CIDADANIA DE CRIANÇAS E ADOLESCENTES-PREÇA,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",99735.95,"Levar a comunidades carentes do Grande Promorar, Zona Sul de Teresina, oportunidades de acessibilidade, promoção social e acesso à cultura e a arte, a partir das necessidades apontadas pela juventude local, através das demandas dos jovens, criando e/ou fortalecendo suas redes socioassistenciais de apoio.",,Colaboração
PI-EXEC-GOVERNADOR,2023,128/2023,FUNDAÇÃO DR. ROOSEVELT BASTOS,"SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, TRABALHO E DIREITOS HUMANOS - SASC",100000.0,"O projeto Empreender Social é destinado a pequenos empreendedores na cidade de Teresina, no sentido de promover atividades e palestras, além de exposições. Propõe-se a apresentar o que é empreendedorismo e como desenvolver e estimular habilidades empreendedoras, além de divulgar as pequenas produções de grupos e associações locais. Objetiva-se que os participantes incorporem novos conhecimentos, valores e habilidades capazes de contribuir para atitudes empreendedoras, estimulando a criatividade e o desenvolvimento dos grupos produtivos.",,Colaboração
PI-EXEC-GOVERNADOR,2023,127/2023,"FUNDAÇÃO CULTURAL E DE FOMENTO Á PESQUISA, ENSINO, EXTENSÃO E INOVAÇÃO - FADEX",SECRETARIA  DE ESTADO PARA INCLUSÃO DA PESSOA  COM DEFICIÊNCIA - SEID,563138.0,Realizar detecção de déficits visuais em crianças e adolescentes para promover a saúde visual por meio de consultas e exames para identificação de erros refrativos,,Colaboração
PI-EXEC-GOVERNADOR,2023,126/2023,ASSOCIAÇÃO BENEFICENTE GIULIANO ESPORTE CLUBE - ABGEC,SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,109966.68,"O presente Termo de Fomento tem por objeto a cooperação financeira, em forma de Subvenção Social, utilizando o handebol e prática esportiva na academia como instrumento de inclusão social e educacional, promovendo saúde com vistas a melhoria da qualidade de vida entre 60 (sessenta) adolescentes assistidos pela entidade, conforme detalhado no Plano de Trabalho devidamente aprovado e nas condições fixadas neste instrumento e seus anexos.",,Fomento
PI-EXEC-GOVERNADOR,2023,125/2023,"ASSOCIAÇÃO JORNADA DE EDUCAÇÃO, ESPORTE E FOMENTO SOCIAL - AJEF",SECRETARIA DE ESTADO DA EDUCAÇÃO -SEDUC,500000.0,"A consecução de finalidades de interesse público e recíproco, propostas pela Associação de Judô Expedito Falcão, visando fomentar ações sócio educativas e esportivas por meio da inclusão e disseminação da prática esportiva das modalidades de luta Judô, Capoeira, Jiu Jitsu, Boxe, Aikidô e Karatê, além do Treinamento Físico e da Dança, com aulas teóricas e práticas, na unidade Escolar Monsenhor Raimundo Nonato Melo, beneficiando a comunidade geral de Teresina/PI, principalmente crianças e adolescentes.",,Fomento
